HomeOwnerFlag,YearlyIncome,AveMonthSpend,BikeBuyer,CountryRegionName_In_Europe,Education_Below_Bachelors,Occupation_Clerical_Manual,Occupation_Management_Professional,Gender_M,MaritalStatus_S,NumberCarsOwned_3_Or_More,NumberChildrenAtHome_2_Or_More
0,343.43267171310305,4.672828834461906,1,0,1,0,1,0,0,1,1
1,222.8586996282622,3.828641396489095,0,1,1,1,0,0,0,0,0
1,164.38065579623412,3.7612001156935624,0,0,1,0,1,0,0,1,0
1,306.5061173940905,4.51085950651685,0,0,1,0,1,1,0,0,0
0,304.5275028630419,4.394449154672439,0,0,0,0,1,0,0,0,1
0,418.2547070864834,5.0106352940962555,1,1,0,0,1,1,1,1,1
1,330.1393645114136,4.890349128221754,1,0,0,0,1,1,1,0,1
1,211.23446688454987,4.174387269895637,1,0,1,1,0,0,1,0,1
0,322.4282866002919,4.1588830833596715,0,0,1,0,1,0,1,1,1
1,315.7942368061837,4.060443010546419,0,0,0,1,0,0,0,0,0
1,285.10699745884875,4.532599493153256,1,0,0,0,1,0,0,1,1
1,333.3631653317445,3.912023005428146,0,1,1,0,1,0,0,0,0
1,319.1300675273328,5.075173815233827,1,0,1,0,1,1,0,1,1
0,119.67873662434776,4.060443010546419,0,0,1,1,0,1,0,0,0
0,140.66627172140448,3.871201010907891,0,1,1,1,0,0,1,0,0
0,307.2881383978236,4.406719247264253,0,0,1,0,1,1,0,0,0
1,264.4919658515169,3.9318256327243257,0,0,1,1,0,0,0,0,0
1,146.23269128344728,3.713572066704308,1,0,1,1,0,0,1,0,0
1,208.25465180878913,3.6375861597263857,0,0,1,0,1,0,1,0,0
1,330.8745986019477,4.2626798770413155,0,1,1,0,1,0,0,0,1
0,181.81034074001403,4.30406509320417,0,1,1,1,0,1,1,0,0
1,341.8230536403301,4.9344739331306915,1,1,1,0,1,1,0,1,1
0,332.09185476310614,4.543294782270004,0,0,1,0,1,1,0,0,0
1,349.07592297378517,4.919980925828125,1,0,1,0,1,1,0,0,1
1,318.455648403353,3.828641396489095,1,0,0,0,1,0,1,0,0
1,265.3544798943481,3.6888794541139363,0,0,0,0,1,0,1,0,0
0,339.315487415473,4.844187086458591,1,0,1,1,0,1,1,1,1
0,276.98014369264814,4.23410650459726,0,0,1,1,0,1,0,0,0
0,212.32993194554555,3.970291913552122,1,1,1,1,0,0,1,0,1
0,205.6866548903939,4.174387269895637,1,0,1,1,0,0,0,0,1
1,214.77662815120271,3.8501476017100584,0,0,1,0,1,0,1,0,0
0,401.0473787471999,5.043425116919247,1,1,1,0,1,1,1,1,1
1,361.2118491965622,4.382026634673881,0,0,0,0,1,1,1,0,0
1,371.7942979659586,4.330733340286331,1,0,0,0,1,0,0,1,1
1,324.85073495376304,4.382026634673881,0,0,0,1,0,1,0,0,0
1,348.75206092581016,4.7535901911063645,1,1,1,0,1,1,1,1,1
1,264.35392942038897,4.110873864173311,0,0,1,1,0,0,0,1,0
1,302.0149002946709,4.0943445622221,0,1,1,1,0,0,0,1,0
1,351.66745655519503,4.820281565605037,1,0,0,0,1,1,1,0,1
1,344.09155758315256,4.663439094112067,1,0,0,0,1,0,0,1,1
1,336.8486306933724,4.5217885770490405,0,0,1,0,1,1,0,0,0
0,327.6720921897378,3.912023005428146,0,0,0,0,1,0,0,1,0
1,289.14183370795723,4.343805421853684,1,0,1,1,0,1,0,0,0
1,125.27569596693526,4.0943445622221,0,1,1,1,0,1,1,0,0
1,310.2676264130694,4.68213122712422,1,0,0,0,1,1,0,0,1
1,324.34703636691364,4.127134385045092,0,0,0,0,1,0,0,0,0
1,366.57877734533406,4.564348191467836,1,1,1,0,1,0,0,1,1
1,207.78354121537154,3.828641396489095,0,0,1,1,0,0,0,0,0
1,245.29573987332108,4.418840607796598,0,0,1,1,0,1,0,0,0
1,234.5655558687166,4.624972813284271,1,1,1,1,0,1,1,0,1
1,283.45193596093145,4.204692619390966,0,0,0,1,0,0,0,0,1
0,289.44775003444056,3.871201010907891,1,0,1,0,1,0,1,0,0
1,277.5409879639402,4.51085950651685,1,0,0,1,0,0,0,0,1
1,355.47151784636696,5.003946305945459,1,0,0,0,1,1,1,1,1
1,379.35076116965945,4.51085950651685,0,0,1,0,1,0,0,1,1
0,298.97157055479374,4.31748811353631,1,0,0,0,1,1,1,0,0
1,429.1386722261232,5.153291594497779,1,0,0,0,1,1,0,1,1
0,150.31965939290842,4.1588830833596715,0,1,1,1,0,1,0,0,0
1,136.63088962602856,4.07753744390572,0,1,1,1,0,1,0,0,0
0,319.25694980689144,3.9512437185814275,0,0,0,0,1,0,0,0,0
1,100.90094152187085,3.912023005428146,0,1,1,1,0,0,0,0,0
0,178.20493820318222,4.02535169073515,1,1,1,1,0,0,1,0,1
0,318.15247916682966,4.3694478524670215,1,0,0,0,1,1,1,1,0
1,317.4586587258253,4.418840607796598,0,0,0,1,0,1,0,0,0
1,252.36679654819886,4.532599493153256,1,1,1,1,0,1,1,0,1
1,192.1874085365636,3.970291913552122,0,0,1,1,0,0,0,0,0
1,218.98630094140591,4.0943445622221,0,1,0,1,0,1,1,0,0
0,320.78809204831776,3.9512437185814275,0,0,0,0,1,0,1,0,0
1,334.96119178197347,4.382026634673881,1,0,1,0,1,0,1,0,1
0,308.54983390045766,3.970291913552122,0,0,0,0,1,0,1,0,0
0,352.8809997718778,4.48863636973214,1,0,0,0,1,1,0,0,0
1,322.2436966024316,4.465908118654584,1,0,0,0,1,1,0,0,0
1,336.5263734092768,4.997212273764115,1,0,0,0,1,1,1,1,1
1,334.5743564590687,4.477336814478207,1,1,0,0,1,0,0,1,1
0,350.7206865869192,4.700480365792417,1,0,0,0,1,1,1,0,1
0,223.10535627814946,4.127134385045092,1,1,1,1,0,1,1,0,0
1,286.46814831670207,4.204692619390966,1,0,1,1,0,1,1,0,0
0,367.37991235232226,4.406719247264253,1,0,1,0,1,1,1,0,0
1,355.8187740971519,5.0238805208462765,1,0,0,0,1,1,0,1,1
1,340.2601945570478,4.382026634673881,1,0,0,0,1,1,0,0,0
0,253.2785028382788,4.189654742026425,1,0,1,1,0,1,1,0,0
1,172.57172421923588,4.1588830833596715,0,1,0,1,0,1,0,0,0
1,405.9039295202745,5.117993812416755,1,1,0,0,1,1,0,0,1
1,282.7949787390151,3.8501476017100584,1,0,0,0,1,0,1,0,0
1,242.8641595625011,4.219507705176107,1,1,0,1,0,1,0,0,0
0,243.56313349930446,4.02535169073515,0,0,1,1,0,1,1,0,0
0,283.4272393401876,4.584967478670572,1,0,0,0,1,0,0,1,1
1,320.3295178406136,4.1588830833596715,1,0,0,0,1,0,1,1,0
1,251.54522456210535,3.784189633918261,0,1,0,1,0,0,0,0,0
1,258.005813887982,4.564348191467836,0,0,0,1,0,1,1,0,1
0,358.8384037418515,4.59511985013459,1,0,1,0,1,0,0,1,1
1,304.7146205878543,3.912023005428146,0,0,0,0,1,0,1,0,0
0,367.7186424428329,4.356708826689592,1,0,0,0,1,1,1,1,0
1,245.45468013464318,3.9318256327243257,0,1,0,1,0,0,0,0,0
1,283.59654440772016,4.174387269895637,0,0,1,1,0,1,1,0,0
1,223.333830845217,3.871201010907891,0,0,1,1,0,0,0,0,0
1,224.32119828495925,3.970291913552122,1,0,1,0,1,0,0,0,0
0,317.05993124329035,4.290459441148391,0,0,0,0,1,1,0,0,0
1,434.12555787467755,4.709530201312334,1,0,0,0,1,1,0,1,0
1,368.32187010819763,4.406719247264253,0,0,0,1,0,1,1,0,0
1,291.4601173402632,3.9512437185814275,1,0,0,0,1,0,1,0,0
0,303.55394907660155,4.406719247264253,1,0,1,0,1,1,1,0,0
1,313.820012108852,4.51085950651685,1,0,1,1,0,0,0,1,1
1,269.0223039080589,4.060443010546419,1,0,1,1,0,0,0,0,0
1,128.40171338420683,3.7376696182833684,0,1,0,1,0,0,0,0,0
1,287.76900458527496,4.543294782270004,0,0,1,0,1,1,0,0,0
1,322.8962681729227,4.564348191467836,1,0,1,0,1,1,0,0,0
1,154.60595072635465,3.912023005428146,0,1,0,1,0,0,0,0,0
0,327.19566011791784,4.3694478524670215,1,0,1,1,0,1,1,0,0
1,163.0797350991226,4.174387269895637,0,1,1,1,0,1,0,0,0
1,165.0696822557068,4.02535169073515,0,1,1,1,0,0,0,0,0
1,284.9227965607526,3.9318256327243257,0,1,1,0,1,0,1,0,0
1,175.35677916750183,4.204692619390966,0,0,0,1,0,1,0,0,0
1,112.4055158788927,4.110873864173311,0,1,1,1,0,1,1,0,0
1,306.0228749619871,4.343805421853684,0,0,1,1,0,1,0,0,0
1,122.95120983544652,4.465908118654584,1,1,1,1,0,1,1,0,1
1,302.1009764962702,4.330733340286331,0,0,1,0,1,0,0,1,1
0,283.5912551543154,3.871201010907891,0,0,1,1,0,0,1,0,0
1,360.9709129556009,4.584967478670572,0,1,1,0,1,1,0,1,0
0,358.8913484607842,4.406719247264253,0,0,0,0,1,1,0,0,0
0,349.2606476544416,4.3694478524670215,1,0,1,0,1,0,1,1,1
0,412.37361700283395,4.709530201312334,1,0,0,0,1,1,1,1,1
1,281.0907326825273,4.356708826689592,1,0,0,1,0,1,0,0,0
1,308.2661187999745,4.812184355372417,1,0,1,1,0,1,1,0,1
1,361.2935094905526,4.48863636973214,1,0,0,0,1,1,0,0,0
1,301.65709008740373,4.477336814478207,0,0,1,0,1,1,0,0,0
1,347.224711102191,5.081404364984463,1,0,1,0,1,1,0,1,1
0,298.5749487147239,4.31748811353631,1,0,0,0,1,0,0,0,1
1,145.8800877433243,4.51085950651685,1,1,1,1,0,1,1,0,1
1,304.8622639816217,5.030437921392435,1,0,0,0,1,1,0,1,1
1,241.6298822579691,3.9889840465642745,0,1,0,1,0,0,0,0,0
0,409.5534153196625,5.056245805348308,1,1,1,0,1,1,1,1,1
1,254.33442551097954,3.8918202981106265,0,0,1,1,0,0,0,0,0
1,274.99272717655646,4.356708826689592,1,1,0,1,0,1,1,0,0
1,219.62695645116062,4.110873864173311,1,0,0,1,0,0,1,0,1
1,286.4175273966312,4.430816798843313,1,0,0,1,0,0,0,0,1
1,223.55312567709717,3.8918202981106265,0,0,1,1,0,0,0,0,0
0,359.2199883080005,4.983606621708336,1,0,0,0,1,1,0,0,1
0,343.3744311971991,4.477336814478207,0,0,0,0,1,1,0,0,0
1,254.4503880916671,4.290459441148391,0,1,0,1,0,1,1,0,0
1,401.70760510600246,5.075173815233827,0,1,1,0,1,1,0,1,1
1,313.3464536260144,4.919980925828125,1,0,1,1,0,1,0,0,1
1,258.3853711029322,3.8918202981106265,1,0,1,1,0,0,1,0,0
1,326.29894268906236,4.553876891600541,1,0,1,0,1,0,1,1,1
0,386.317227159235,4.394449154672439,1,0,0,0,1,1,1,1,0
0,242.25606287562752,4.007333185232471,1,1,0,1,0,0,1,0,0
1,343.93022548185553,4.406719247264253,0,0,0,0,1,1,0,0,0
1,238.38624121370762,4.30406509320417,0,0,1,1,0,1,0,0,0
0,276.5013562353718,3.9512437185814275,1,0,1,0,1,0,1,0,0
1,212.50411760716543,3.871201010907891,0,1,0,1,0,0,0,0,0
1,228.58915109864685,4.23410650459726,0,0,1,1,0,0,0,1,1
1,246.81166909204273,4.04305126783455,0,0,0,1,0,0,0,0,0
1,219.29432277193132,3.7376696182833684,0,1,0,1,0,0,1,0,0
1,289.6152620287819,5.0106352940962555,1,0,0,0,1,1,0,1,1
0,289.99655170363667,3.912023005428146,0,0,0,0,1,0,0,0,0
1,194.44279364378613,4.430816798843313,1,1,1,1,0,1,1,0,1
0,281.9787226015467,4.406719247264253,1,0,0,0,1,1,0,0,0
0,325.0861424299719,4.718498871295094,1,0,0,0,1,1,0,0,1
0,225.87164496678196,4.1588830833596715,1,1,1,1,0,0,0,0,1
0,139.21925154230647,3.713572066704308,0,1,1,1,0,0,1,0,0
0,218.97716775956346,4.204692619390966,0,1,1,1,0,1,0,0,0
1,432.50895944477264,4.442651256490317,0,0,0,0,1,1,1,0,0
1,196.7917681205187,3.6635616461296463,0,1,0,1,0,0,0,0,0
1,136.67113813823312,4.0943445622221,0,1,1,1,0,1,1,0,0
0,281.215220071745,3.8066624897703196,0,0,0,0,1,0,1,0,0
1,367.24923417210823,4.912654885736052,1,0,0,1,0,1,0,0,1
1,341.8055002483137,3.9512437185814275,0,0,0,0,1,0,0,0,0
0,364.3720625953642,4.394449154672439,1,1,1,0,1,0,1,1,1
0,311.0208996193021,4.59511985013459,0,0,0,1,0,1,1,0,1
0,275.23989536402604,4.219507705176107,1,1,0,0,1,1,1,0,0
1,318.6063401754585,4.532599493153256,1,0,1,0,1,0,1,0,1
0,229.3011120775475,4.30406509320417,0,0,1,1,0,1,0,0,0
0,308.15255961941966,3.970291913552122,1,0,0,0,1,0,1,0,0
1,299.7665758552811,4.5217885770490405,1,0,0,0,1,0,1,1,1
0,304.11182153938046,4.605170185988092,1,0,0,1,0,1,1,0,1
1,267.033705737684,3.8918202981106265,0,0,1,1,0,0,0,0,0
1,250.4755477087534,4.59511985013459,1,1,1,1,0,1,1,1,1
1,232.70582287514853,4.007333185232471,0,1,0,1,0,0,0,0,0
1,361.2935094905526,4.48863636973214,1,0,0,0,1,1,0,0,0
0,264.1685068285014,3.6888794541139363,0,0,1,0,1,0,1,0,0
1,330.4905444940899,4.9344739331306915,1,0,1,0,1,1,1,1,1
0,278.1042969822653,3.9512437185814275,1,0,0,0,1,0,1,0,0
0,160.11558325159984,4.174387269895637,0,1,1,1,0,1,0,0,0
1,240.02291557265943,4.3694478524670215,1,0,0,1,0,0,0,0,1
0,311.45946766794555,4.61512051684126,1,0,0,0,1,0,0,1,1
1,287.1045105880435,4.3694478524670215,1,0,1,0,1,0,0,0,1
1,261.3350340080717,4.276666119016055,1,1,0,1,0,1,0,0,0
1,201.9504889818294,3.6888794541139363,1,0,1,0,1,0,1,0,0
1,342.7958576179123,5.0106352940962555,1,0,1,0,1,1,1,1,1
1,384.86880881671874,5.043425116919247,1,0,0,0,1,1,1,1,1
1,278.467233260935,4.6443908991413725,1,0,1,0,1,1,0,0,1
1,225.47061892849808,4.127134385045092,0,1,0,1,0,1,1,0,0
0,253.4225720017852,3.9318256327243257,0,1,0,0,1,0,0,0,0
1,230.52548666036907,3.828641396489095,0,1,0,1,0,0,0,0,0
1,316.4759074558441,4.844187086458591,1,0,0,0,1,1,1,0,1
1,312.2066623248133,4.30406509320417,0,0,0,1,0,1,1,0,0
0,104.61835403025609,4.07753744390572,1,1,1,1,0,1,1,0,0
1,332.57029332157737,3.9889840465642745,0,0,0,0,1,0,0,0,0
1,396.47194099961223,4.919980925828125,1,0,0,0,1,1,0,0,1
0,266.6327061708672,4.290459441148391,0,0,1,1,0,1,1,0,0
1,227.54340245324627,4.23410650459726,0,1,0,1,0,1,0,0,0
0,341.53477128983513,4.61512051684126,1,0,0,0,1,0,0,0,1
1,242.71382325693773,4.07753744390572,0,0,1,0,1,1,1,1,0
0,355.6754138255834,4.382026634673881,0,0,0,0,1,0,0,1,1
1,224.37468662930763,4.02535169073515,0,0,1,1,0,0,0,0,0
1,345.21877121616666,5.099866427824199,1,0,0,0,1,1,0,1,1
1,216.5548429382266,4.189654742026425,1,0,1,1,0,1,1,0,0
1,190.4258385828982,4.174387269895637,0,0,1,1,0,0,0,1,1
0,171.17826964892478,3.784189633918261,0,0,0,1,0,0,0,0,0
1,407.85414059440416,4.406719247264253,1,0,0,0,1,1,1,0,0
0,229.4754888871576,4.394449154672439,1,1,1,1,0,0,1,1,1
1,316.51224304914336,4.0943445622221,1,0,0,0,1,0,0,0,0
0,313.1900381557498,3.970291913552122,0,1,1,0,1,0,0,0,0
1,405.80413994931104,4.9344739331306915,1,0,0,0,1,1,0,0,1
0,212.9741768384139,3.713572066704308,0,0,1,1,0,0,1,0,0
1,213.7054047047009,4.143134726391533,0,0,1,1,0,1,0,1,0
1,371.95967523375435,4.23410650459726,0,0,0,1,0,1,0,0,0
1,135.56548233234005,4.110873864173311,1,1,1,1,0,0,1,0,1
1,130.98091464026353,3.970291913552122,1,1,1,1,0,0,1,0,0
1,139.54927445171472,3.713572066704308,0,1,0,1,0,0,0,0,0
1,321.4218411993808,3.9318256327243257,0,0,0,0,1,0,0,1,0
1,282.5473411660425,4.394449154672439,0,0,1,0,1,0,0,0,1
1,280.4835111018115,3.784189633918261,1,0,1,1,0,0,1,0,0
1,340.45117124192717,4.442651256490317,1,0,0,0,1,1,0,0,0
1,387.387402996019,4.5217885770490405,1,1,0,0,1,0,0,1,1
0,402.07959411041986,5.049856007249537,1,1,0,0,1,1,1,1,1
1,320.2436572361738,4.624972813284271,0,0,0,0,1,0,0,1,1
0,402.0298496380586,4.30406509320417,0,0,0,0,1,0,1,0,1
1,221.90989162270347,3.912023005428146,0,0,1,1,0,0,0,0,0
0,310.3159680068043,4.30406509320417,0,0,1,0,1,0,1,0,1
0,215.5156606838584,3.784189633918261,1,1,1,1,0,0,1,0,0
0,320.94547823579006,4.418840607796598,1,0,1,0,1,0,1,1,1
1,334.4353450220236,4.02535169073515,1,0,0,0,1,0,1,1,0
1,211.8277602204206,4.1588830833596715,1,0,1,1,0,1,1,0,0
0,438.60460553897514,4.454347296253507,1,0,0,0,1,1,1,1,0
0,125.24376231972593,3.9318256327243257,1,1,1,1,0,1,1,0,0
1,363.23683733894615,4.941642422609304,1,0,1,0,1,1,0,0,1
1,250.2258979402412,4.007333185232471,0,0,1,1,0,0,0,0,0
0,330.4512066856467,4.406719247264253,1,0,0,0,1,0,1,0,1
1,414.8807057456396,5.0369526024136295,1,1,1,0,1,1,0,1,1
1,346.26723783806057,4.02535169073515,1,0,0,0,1,0,0,0,0
0,182.9180144217622,4.0943445622221,0,1,1,1,0,0,1,0,1
1,270.377513857939,3.713572066704308,0,0,1,1,0,0,1,0,0
1,214.53204888780604,4.23410650459726,0,0,1,1,0,1,0,0,0
1,204.40645782362162,3.6635616461296463,0,1,0,1,0,0,0,0,0
1,278.4259327002426,4.110873864173311,1,0,0,0,1,0,1,0,1
1,270.5346558206545,4.04305126783455,1,0,0,0,1,0,0,0,0
1,330.5147500490712,4.219507705176107,0,0,0,0,1,0,1,1,0
1,256.8209493012593,3.8501476017100584,0,0,1,1,0,0,1,0,0
1,153.82782583134951,4.31748811353631,0,0,1,1,0,1,0,0,0
1,249.385244150491,3.7376696182833684,0,0,0,0,1,0,0,0,0
0,301.5344093134314,4.2626798770413155,1,0,1,1,0,1,1,0,0
0,151.38031576133008,3.9889840465642745,0,1,1,1,0,1,1,0,0
0,334.12722127955993,4.634728988229636,1,0,0,0,1,1,1,0,1
1,251.86702840983375,4.605170185988092,1,1,1,1,0,1,1,0,1
0,157.61345120261785,4.04305126783455,0,0,1,1,0,1,1,0,0
1,316.1834910301295,4.343805421853684,1,0,0,1,0,0,1,0,1
0,214.43413907304966,4.1588830833596715,1,0,1,1,0,1,1,0,0
1,291.7019026334933,3.8501476017100584,0,0,0,1,0,0,1,0,0
1,167.18851635205093,4.174387269895637,0,1,1,1,0,1,0,0,0
1,279.06450867138227,4.248495242049359,0,0,1,1,0,1,1,0,0
1,324.0,4.61512051684126,1,0,0,0,1,0,0,0,1
1,290.7283955859833,4.454347296253507,1,0,1,1,0,1,0,0,0
1,312.2963336320169,4.330733340286331,1,0,1,0,1,0,1,0,1
0,160.80111939908875,3.828641396489095,0,1,1,1,0,0,1,0,0
1,250.71098898931416,3.970291913552122,0,0,1,1,0,0,0,0,0
0,165.66532527961306,4.110873864173311,0,1,1,1,0,1,1,0,0
1,212.18623895059736,4.23410650459726,0,1,0,1,0,1,0,0,0
1,296.3562045917041,4.553876891600541,1,0,0,0,1,0,0,1,1
0,288.78538744195487,4.48863636973214,1,0,1,1,0,0,0,1,1
0,169.50221237494216,3.6888794541139363,0,0,1,1,0,0,1,1,0
1,288.40076282839476,4.060443010546419,0,0,0,0,1,0,0,0,0
1,298.328677803526,4.454347296253507,1,0,0,0,1,0,0,0,1
0,240.6948275306306,3.828641396489095,1,0,0,0,1,0,1,0,0
1,311.61996084975044,3.871201010907891,0,0,1,1,0,0,1,0,0
1,305.70574086856794,4.343805421853684,1,0,0,0,1,1,1,0,0
1,160.96583488430085,4.189654742026425,1,1,1,1,0,0,1,0,1
1,252.43811122728675,4.290459441148391,0,0,1,1,0,1,0,0,0
1,250.40367409445093,4.02535169073515,1,0,1,1,0,0,0,0,0
1,150.973507609779,4.564348191467836,1,1,1,1,0,1,1,0,1
1,252.4836628378161,4.248495242049359,0,0,0,0,1,1,1,0,0
1,222.9147819234965,3.8501476017100584,0,0,1,1,0,0,0,0,0
0,380.4405341180143,4.02535169073515,0,0,0,0,1,0,1,1,0
0,246.05487192900694,3.784189633918261,0,0,1,1,0,0,1,0,0
1,190.12101409365562,3.7612001156935624,0,1,0,1,0,0,0,0,0
0,133.1465358167459,3.6375861597263857,0,0,1,1,0,0,1,0,0
0,134.46932735757994,3.7376696182833684,0,0,1,1,0,0,1,0,0
0,166.20469307453385,3.58351893845611,0,0,1,1,0,0,0,0,0
0,337.78691508109074,4.23410650459726,0,1,1,0,1,0,0,0,0
1,297.15652441095756,4.718498871295094,1,0,0,1,0,1,0,0,1
0,129.3174388858672,4.1588830833596715,0,0,1,1,0,1,1,0,0
1,356.06740934828616,4.356708826689592,0,0,0,0,1,0,0,1,1
1,314.52980780841744,4.290459441148391,0,1,1,0,1,0,0,0,1
1,108.6416126537157,4.3694478524670215,1,1,1,1,0,1,0,0,1
0,127.0,3.9889840465642745,0,0,1,1,0,1,1,0,0
1,216.1203368496357,3.8066624897703196,0,0,1,1,0,0,0,0,0
1,195.12047560417642,4.110873864173311,0,1,0,1,0,1,0,0,0
0,237.79823380336532,4.204692619390966,0,0,1,0,1,1,1,0,0
0,152.61389189716644,4.1588830833596715,0,1,1,1,0,1,0,0,0
0,425.0482325572005,4.624972813284271,1,0,0,0,1,1,1,1,0
1,260.4496112494699,4.204692619390966,1,0,1,1,0,1,1,0,0
1,431.522884677047,4.919980925828125,1,0,0,0,1,1,0,0,1
1,440.13747852233627,4.859812404361672,1,0,0,0,1,1,0,0,1
0,233.51231230922278,3.7612001156935624,0,0,1,1,0,0,1,0,0
1,335.25065249750077,5.062595033026967,1,0,0,0,1,1,0,1,1
1,229.15060549778175,4.31748811353631,0,1,0,1,0,1,0,0,0
0,292.0616373302047,4.007333185232471,0,0,1,0,1,0,0,0,0
0,304.37969708901414,4.330733340286331,1,0,1,0,1,0,1,0,1
1,221.72054483064937,4.143134726391533,0,0,1,1,0,1,1,0,0
1,162.6530048907797,4.330733340286331,1,1,1,1,0,1,0,0,0
1,312.6227758817326,4.31748811353631,0,0,0,0,1,1,0,1,0
1,322.8312252555505,4.955827057601261,1,0,0,0,1,1,0,0,1
0,209.96666402074402,4.1588830833596715,0,0,1,1,0,1,1,0,0
1,188.13027401245128,4.0943445622221,0,1,1,1,0,1,0,0,0
1,149.67631743198388,3.713572066704308,0,1,1,1,0,0,0,0,0
1,419.7951881572727,4.990432586778736,1,1,0,0,1,1,1,0,1
1,226.18576436195096,4.219507705176107,0,0,0,1,0,1,0,0,0
1,268.7098807264072,3.871201010907891,0,0,1,0,1,0,0,0,0
1,157.00318468107582,3.713572066704308,0,1,1,1,0,0,0,0,0
1,107.08407911543154,4.110873864173311,0,1,1,1,0,0,1,0,1
1,283.94541729001367,4.1588830833596715,0,0,1,0,1,0,0,0,1
1,297.47773025892207,4.465908118654584,1,0,0,0,1,0,1,0,1
1,254.78422243145278,4.430816798843313,0,0,1,1,0,0,0,0,1
1,329.8514817307935,5.093750200806762,1,0,0,0,1,1,0,1,1
1,182.6307750626931,4.219507705176107,0,0,0,1,0,1,0,0,0
1,142.21462653327893,4.394449154672439,1,1,1,1,0,1,1,0,1
1,253.50147928562467,3.9512437185814275,0,0,0,0,1,0,1,0,0
1,326.16406914312313,3.9889840465642745,1,0,0,0,1,0,0,0,0
0,386.1631779442468,4.007333185232471,1,0,0,0,1,0,1,0,0
0,314.27535697219406,4.30406509320417,0,0,0,0,1,1,1,1,0
0,345.24194414931685,3.9318256327243257,0,0,0,0,1,0,1,0,0
1,242.30352865775603,4.477336814478207,1,1,0,1,0,1,0,0,0
1,146.8843082156838,3.970291913552122,0,1,1,1,0,0,0,0,0
1,303.5786553761644,3.9889840465642745,0,0,0,0,1,0,0,0,0
1,367.9483659428317,4.430816798843313,0,0,0,0,1,1,0,0,0
0,298.0184558043344,4.727387818712341,1,0,0,1,0,1,1,0,1
0,191.78112524437853,4.219507705176107,0,1,1,1,0,1,0,0,0
0,310.5704428950057,4.174387269895637,1,0,0,0,1,0,1,0,1
1,230.1151885469536,4.844187086458591,1,1,1,1,0,1,0,0,1
0,326.0644108147959,4.330733340286331,1,1,1,0,1,0,0,0,1
1,147.65838953476364,3.713572066704308,0,1,1,1,0,0,1,0,0
1,291.05325973092965,4.912654885736052,1,0,0,1,0,1,0,1,1
1,227.40272645683032,3.871201010907891,0,1,0,1,0,0,1,0,0
1,104.7950380504726,3.8501476017100584,0,0,1,1,0,0,0,0,0
1,398.41937703881825,5.0369526024136295,1,1,1,0,1,1,0,1,1
0,310.37074604414636,3.9318256327243257,0,0,1,1,0,0,1,0,0
0,214.83249288690016,3.784189633918261,1,0,1,1,0,0,1,0,0
1,262.2498808388671,3.9889840465642745,0,0,0,1,0,0,0,0,0
0,192.68627351215238,4.174387269895637,0,1,1,1,0,1,1,0,0
1,301.7648090815097,4.219507705176107,0,0,1,1,0,1,1,0,0
1,269.94443872767596,4.430816798843313,0,1,0,1,0,1,0,0,0
1,323.0990560184291,4.0943445622221,1,1,1,0,1,0,1,1,0
1,408.8532744151623,5.117993812416755,1,1,1,0,1,1,0,1,1
1,420.75527328840457,5.0238805208462765,1,0,1,0,1,1,1,1,1
0,223.73645210380897,4.110873864173311,0,1,1,1,0,1,1,0,0
1,297.9781871211381,4.454347296253507,1,0,1,1,0,1,0,0,0
1,429.1386722261232,5.153291594497779,1,0,0,0,1,1,0,1,1
1,163.06133815224257,4.290459441148391,0,0,1,1,0,1,0,0,0
1,268.87357623983803,3.8501476017100584,0,0,1,1,0,0,0,0,0
1,298.67708315168744,4.31748811353631,1,0,0,0,1,0,0,0,1
1,225.47727158186032,4.04305126783455,0,0,1,0,1,1,0,0,0
1,322.1552420805845,4.356708826689592,1,0,0,1,0,0,1,0,1
1,308.2661187999745,4.812184355372417,1,0,1,1,0,1,1,0,1
1,244.81013050933984,4.31748811353631,0,0,1,1,0,1,0,0,0
0,151.95064988344078,3.5553480614894135,1,1,1,1,0,0,1,0,0
1,232.46290026582736,3.784189633918261,0,1,0,1,0,0,1,0,0
1,302.52107364611805,4.060443010546419,1,0,0,0,1,0,0,0,0
1,316.36055379898426,4.700480365792417,0,0,0,0,1,1,0,0,1
0,130.06152390311286,3.713572066704308,0,0,1,1,0,0,1,0,0
0,343.97965056090163,4.330733340286331,1,0,0,0,1,1,1,0,0
0,166.16257099599778,3.6635616461296463,0,0,1,1,0,0,1,0,0
0,380.1223487247231,4.564348191467836,1,1,1,0,1,0,1,1,1
1,327.911573446257,4.454347296253507,0,0,0,0,1,1,0,0,0
1,327.42785464892876,4.31748811353631,0,0,0,0,1,1,1,0,0
1,268.50139664441224,4.2626798770413155,1,1,0,1,0,1,0,0,0
1,244.55878638887626,4.330733340286331,0,1,0,1,0,1,0,0,0
1,114.69524837585905,4.060443010546419,0,1,1,1,0,1,1,0,0
0,239.61009995407122,4.499809670330265,1,0,0,1,0,1,1,0,1
0,337.7824743825529,4.31748811353631,1,0,0,0,1,1,1,0,0
1,383.85413896426854,4.477336814478207,1,1,1,0,1,0,0,1,1
1,264.77159968546476,4.30406509320417,1,0,1,1,0,1,0,0,0
0,263.7650469641495,4.30406509320417,1,0,0,0,1,1,1,0,0
1,148.0168909280289,3.784189633918261,0,0,1,1,0,0,1,0,0
